time,x,y
1648685,-1.4136,-1.7700
1648796,-1.3940,-1.6724
1648907,-1.3940,-1.5527
1649018,-1.3818,-1.4429
1649129,-1.3818,-1.3037
1649240,-1.3940,-1.1841
1649351,-1.3721,-1.0449
1649462,-1.3818,-0.9253
1649573,-1.3525,-0.7959
1649684,-1.3721,-0.6665
1649795,-1.3623,-0.5566
1649906,-1.3721,-0.4565
1650017,-1.3623,-0.3467
1650128,-1.3623,-0.2295
1650239,-1.3623,-0.1099
1650350,-1.3525,0.0000
1650461,-1.3428,0.1001
1650572,-1.3721,0.2002
1650683,-1.3525,0.3003
1650794,-1.3135,0.4077
1650905,-1.3232,0.5176
1651016,-1.3232,0.6274
1651127,-1.2842,0.7373
1651238,-1.2939,0.8472
1651349,-1.2036,0.9351
1651460,-1.1743,1.0449
1651571,-1.1230,1.1255
1651682,-0.9839,1.2158
1651793,-0.9155,1.2744
1651904,-0.7764,1.3452
1652015,-0.6958,1.4038
1652126,-0.5762,1.4746
1652237,-0.4761,1.5430
1652348,-0.4077,1.5942
1652459,-0.3784,1.6431
1652570,-0.3076,1.6919
1652681,-0.2588,1.7627
1652792,-0.2173,1.8115
1652903,-0.1782,1.8628
1653014,-0.1294,1.9312
1653125,-0.1196,1.9727
1653236,-0.0684,2.0313
1653347,-0.0488,2.1021
1653458,-0.0098,2.1802
1653569,0.0098,2.2510
1653680,0.0610,2.3193
1653791,0.0806,2.4292
1653902,0.1196,2.5098
1654013,0.1392,2.5781
1654124,0.1709,2.6392
1654235,0.2197,2.6880
1654346,0.2393,2.7490
1654457,0.2393,2.7979
1654568,0.3198,2.8564
1654679,0.3198,2.9175
1654790,0.3784,2.9663
1654901,0.3687,3.0273
1655012,0.3979,3.0664
1655123,0.4175,3.1152
1655234,0.4590,3.1567
1655345,0.4688,3.2056
1655456,0.4883,3.2153
1655567,0.5273,3.2764
1655678,0.5884,3.3057
1655789,0.5981,3.3447
1655900,0.6274,3.3545
1656011,0.6274,3.3740
1656122,0.6372,3.3960
1656233,0.6665,3.4253
1656344,0.6763,3.4351
1656455,0.6763,3.4448
1656566,0.6885,3.4546
1656677,0.6982,3.4448
1656788,0.7178,3.4155
1656899,0.6982,3.3838
1657010,0.7275,3.2666
1657121,0.7080,3.1372
1657232,0.7080,3.0469
1657343,0.7178,2.9370
1657454,0.6885,2.8271
1657565,0.7275,2.7490
1657676,0.6982,2.6392
1657787,0.6982,2.5586
1657898,0.6885,2.4683
1658009,0.7080,2.3804
1658120,0.6763,2.2803
1658231,0.6665,2.1899
1658342,0.6982,2.0898
1658453,0.6982,2.0020
1658564,0.6665,1.9116
1658675,0.6665,1.7920
1658786,0.6763,1.6821
1658897,0.6665,1.5723
1659008,0.6665,1.4429
1659119,0.6763,1.3135
1659230,0.6665,1.1743
1659341,0.6470,1.0645
1659452,0.6470,0.9253
1659563,0.6763,0.8057
1659674,0.6763,0.6763
1659785,0.6567,0.5591
1659896,0.6372,0.4395
1660007,0.6372,0.3198
1660118,0.6567,0.2295
1660229,0.6372,0.1099
1660340,0.6274,0.0098
1660451,0.6274,-0.0781
1660562,0.6177,-0.1880
1660673,0.6177,-0.2979
1660784,0.6079,-0.4175
1660895,0.5884,-0.5176
1661006,0.6079,-0.6274
1661117,0.6079,-0.7251
1661228,0.5591,-0.8350
1661339,0.5176,-0.9351
1661450,0.4395,-1.0254
1661561,0.3784,-1.1230
1661672,0.2881,-1.2134
1661783,0.1294,-1.3135
1661894,0.0195,-1.3721
1662005,-0.1001,-1.4429
1662116,-0.1978,-1.5112
1662227,-0.2686,-1.5723
1662338,-0.3467,-1.6309
1662449,-0.4272,-1.6626
1662560,-0.4761,-1.7212
1662671,-0.4980,-1.7603
1662782,-0.5762,-1.8115
1662893,-0.6177,-1.8896
1663004,-0.6567,-1.9312
1663115,-0.6567,-1.9897
1663226,-0.7153,-2.0605
1663337,-0.7471,-2.0996
1663448,-0.7764,-2.1704
1663559,-0.7959,-2.2388
1663670,-0.8350,-2.3389
1663781,-0.8643,-2.3975
1663892,-0.8862,-2.4780
1664003,-0.9253,-2.5488
1664114,-0.9546,-2.6172
1664225,-0.9546,-2.6563
1664336,-0.9839,-2.7271
1664447,-1.0352,-2.7759
1664558,-1.0547,-2.8369
1664669,-1.0840,-2.8760
1664780,-1.1035,-2.9370
1664891,-1.1230,-2.9858
1665002,-1.1230,-3.0347
1665113,-1.1743,-3.0762
1665224,-1.1646,-3.1250
1665335,-1.2134,-3.1738
1665446,-1.2427,-3.2251
1665557,-1.2842,-3.2642
1665668,-1.2744,-3.2935
1665779,-1.3037,-3.3252
1665890,-1.3330,-3.3740
1666001,-1.3721,-3.3838
1666112,-1.3428,-3.4033
1666223,-1.3818,-3.4131
1666334,-1.4136,-3.4326
1666445,-1.4136,-3.4424
1666556,-1.4136,-3.4424
1666667,-1.4038,-3.4229
1666778,-1.4233,-3.4229
1666889,-1.4136,-3.3740
1667000,-1.4331,-3.3032
1667111,-1.4331,-3.1738
1667222,-1.4526,-3.0762
1667333,-1.4429,-2.9565
1667444,-1.4331,-2.8564
1667555,-1.4038,-2.7563
1667666,-1.4233,-2.6782
1667777,-1.3940,-2.5781
1667888,-1.4233,-2.4976
1667999,-1.4038,-2.4072
1668110,-1.4136,-2.2900
1668221,-1.4233,-2.2095
1668332,-1.4136,-2.1094
1668443,-1.4038,-2.0093
1668554,-1.4038,-1.9214
1668665,-1.4038,-1.8213
1668776,-1.3818,-1.7017
1668887,-1.4038,-1.5820
1668998,-1.4233,-1.4819
1669109,-1.3818,-1.3525
1669220,-1.3818,-1.2329
1669331,-1.4136,-1.0938
1669442,-1.3623,-0.9644
1669553,-1.3818,-0.8350
1669664,-1.3818,-0.7056
1669775,-1.4038,-0.5664
1669886,-1.3818,-0.4761
1669997,-1.3525,-0.3687
1670108,-1.3623,-0.2588
1670219,-1.3721,-0.1392
1670330,-1.3428,-0.0391
1670441,-1.3525,0.0610
1670552,-1.3330,0.1807
1670663,-1.3428,0.2783
1670774,-1.3232,0.3784
1670885,-1.3135,0.4980
1670996,-1.2939,0.5981
1671107,-1.2939,0.7080
1671218,-1.2744,0.8276
1671329,-1.2524,0.9155
1671440,-1.1841,0.9863
1671551,-1.1230,1.1060
1671662,-1.0254,1.1743
1671773,-0.8960,1.2549
1671884,-0.8154,1.3135
1671995,-0.7056,1.3940
1672106,-0.5859,1.4429
1672217,-0.5078,1.5332
1672328,-0.4663,1.5820
1672439,-0.3687,1.6235
1672550,-0.3174,1.6724
1672661,-0.2588,1.7334
1672772,-0.2490,1.8018
1672883,-0.1978,1.8530
1672994,-0.1685,1.9019
1673105,-0.1001,1.9604
1673216,-0.0684,1.9922
1673327,-0.0293,2.0801
1673438,-0.0195,2.1411
1673549,0.0415,2.2095
1673660,0.0195,2.2803
1673771,0.0293,2.3706
1673882,0.0903,2.4585
1673993,0.1196,2.5391
1674104,0.1587,2.5977
1674215,0.2002,2.6587
1674326,0.2100,2.7271
1674437,0.2588,2.7881
1674548,0.2783,2.8369
1674659,0.3198,2.8882
1674770,0.3296,2.9370
1674881,0.3589,2.9956
1674992,0.3784,3.0273
1675103,0.4395,3.0859
1675214,0.4297,3.1250
1675325,0.4688,3.1763
1675436,0.5078,3.2153
1675547,0.4980,3.2544
1675658,0.5469,3.2861
1675769,0.5591,3.3252
1675880,0.6079,3.3447
1675991,0.6177,3.3740
1676102,0.6567,3.4058
1676213,0.6665,3.4253
1676324,0.6763,3.4351
1676435,0.6665,3.4351
1676546,0.6885,3.4253
1676657,0.6763,3.4448
1676768,0.6665,3.4058
1676879,0.7178,3.3838
1676990,0.6885,3.2959
1677101,0.7275,3.1665
1677212,0.7080,3.0566
1677323,0.7178,2.9565
1677434,0.7080,2.8662
1677545,0.6763,2.7686
1677656,0.7178,2.6880
1677767,0.6982,2.5879
1677878,0.7275,2.5000
1677989,0.6763,2.3999
1678100,0.6982,2.2998
1678211,0.6763,2.2192
1678322,0.6885,2.1313
1678433,0.6885,2.0215
1678544,0.6885,1.9116
1678655,0.6885,1.8311
1678766,0.6982,1.7236
1678877,0.6885,1.6040
1678988,0.6665,1.4844
1679099,0.6372,1.3647
1679210,0.6763,1.2354
1679321,0.6567,1.0864
1679432,0.6470,0.9668
1679543,0.6885,0.8472
1679654,0.6567,0.6885
1679765,0.6665,0.5884
1679876,0.6567,0.4785
1679987,0.6470,0.3687
1680098,0.6372,0.2588
1680209,0.6372,0.1489
1680320,0.6274,0.0293
1680431,0.6372,-0.0586
1680542,0.6470,-0.1782
1680653,0.6372,-0.2686
1680764,0.6274,-0.3784
1680875,0.5786,-0.4883
1680986,0.5884,-0.5957
1681097,0.5786,-0.6958
1681208,0.5469,-0.7959
1681319,0.5371,-0.8960
1681430,0.4688,-0.9937
1681541,0.3979,-1.0742
1681652,0.3003,-1.1841
1681763,0.1904,-1.2744
1681874,0.1001,-1.3623
1681985,-0.0293,-1.4331
1682096,-0.1489,-1.5015
1682207,-0.2295,-1.5625
1682318,-0.2979,-1.6113
1682429,-0.4077,-1.6406
1682540,-0.4468,-1.6919
1682651,-0.5371,-1.7310
1682762,-0.5469,-1.7920
1682873,-0.6055,-1.8701
1682984,-0.6177,-1.9116
1683095,-0.6763,-1.9604
1683206,-0.7056,-2.0288
1683317,-0.7251,-2.0898
1683428,-0.7471,-2.1484
1683539,-0.7959,-2.2192
1683650,-0.7861,-2.2900
1683761,-0.8350,-2.3584
1683872,-0.8545,-2.4292
1683983,-0.8960,-2.5171
1684094,-0.9448,-2.5781
1684205,-0.9155,-2.6367
1684316,-0.9448,-2.6978
1684427,-1.0059,-2.7368
1684538,-1.0352,-2.7954
1684649,-1.0645,-2.8467
1684760,-1.0742,-2.9053
1684871,-1.1230,-2.9565
1684982,-1.1353,-3.0151
1685093,-1.1548,-3.0664
1685204,-1.1841,-3.1152
1685315,-1.2036,-3.1445
1685426,-1.2036,-3.2251
1685537,-1.2427,-3.2446
1685648,-1.2744,-3.2739
1685759,-1.2842,-3.3032
1685870,-1.3135,-3.3447
1685981,-1.2939,-3.3838
1686092,-1.3525,-3.4033
1686203,-1.3721,-3.4131
1686314,-1.3721,-3.4229
1686425,-1.3940,-3.4424
1686536,-1.3818,-3.4326
1686647,-1.4233,-3.4424
1686758,-1.4038,-3.4033
1686869,-1.4038,-3.3936
1686980,-1.4136,-3.3447
1687091,-1.4526,-3.2056
1687202,-1.4233,-3.0957
1687313,-1.4331,-2.9858
1687424,-1.4233,-2.8760
1687535,-1.4136,-2.7759
1687646,-1.4429,-2.7271
1687757,-1.3940,-2.5977
1687868,-1.4233,-2.5171
1687979,-1.4233,-2.4194
1688090,-1.3721,-2.3291
1688201,-1.4038,-2.2290
1688312,-1.4038,-2.1387
1688423,-1.4136,-2.0410
1688534,-1.4038,-1.9409
1688645,-1.3721,-1.8506
1688756,-1.3940,-1.7505
1688867,-1.3818,-1.6406
1688978,-1.4233,-1.5015
1689089,-1.4233,-1.3940
1689200,-1.3818,-1.2646
1689311,-1.3721,-1.1230
1689422,-1.3818,-1.0059
1689533,-1.3428,-0.8643
1689644,-1.3721,-0.7471
1689755,-1.3623,-0.6177
1689866,-1.3721,-0.5176
1689977,-1.3818,-0.3979
1690088,-1.3818,-0.2881
1690199,-1.3428,-0.1782
1690310,-1.3623,-0.0684
1690421,-1.3525,0.0293
1690532,-1.3330,0.1392
1690643,-1.3330,0.2393
1690754,-1.3232,0.3589
1690865,-1.3135,0.4688
1690976,-1.3232,0.5786
1691087,-1.2939,0.6665
1691198,-1.2744,0.7764
1691309,-1.2744,0.8862
1691420,-1.1938,0.9766
1691531,-1.1450,1.0767
1691642,-1.0645,1.1450
1691753,-0.9351,1.2451
1691864,-0.8447,1.3037
1691975,-0.7251,1.3647
1692086,-0.6055,1.4331
1692197,-0.5664,1.4941
1692308,-0.4761,1.5625
1692419,-0.3784,1.6138
1692530,-0.3467,1.6626
1692641,-0.3174,1.7114
1692752,-0.2686,1.7725
1692863,-0.2173,1.8311
1692974,-0.1685,1.8823
1693085,-0.1587,1.9312
1693196,-0.1196,1.9922
1693307,-0.1099,2.0508
1693418,-0.0293,2.1216
1693529,0.0195,2.1802
1693640,0.0195,2.2510
1693751,0.0708,2.3291
1693862,0.1001,2.4292
1693973,0.1099,2.4902
1694084,0.1587,2.5781
1694195,0.1709,2.6392
1694306,0.2197,2.7075
1694417,0.2295,2.7490
1694528,0.2588,2.8174
1694639,0.2881,2.8784
1694750,0.3101,2.9175
1694861,0.3687,2.9858
1694972,0.3784,3.0273
1695083,0.3979,3.0762
1695194,0.4492,3.1152
1695305,0.4688,3.1567
1695416,0.4980,3.1860
1695527,0.4980,3.2446
1695638,0.5371,3.2764
1695749,0.5591,3.3154
1695860,0.5981,3.3447
1695971,0.6372,3.3643
1696082,0.6274,3.3838
1696193,0.6372,3.4155
1696304,0.6665,3.4253
1696415,0.6885,3.4253
1696526,0.6982,3.4546
1696637,0.6885,3.4253
1696748,0.7080,3.4155
1696859,0.7275,3.3960
1696970,0.7178,3.3643
1697081,0.6982,3.2153
1697192,0.6982,3.0859
1697303,0.7178,2.9858
1697414,0.7178,2.8882
1697525,0.6982,2.7979
1697636,0.7275,2.7075
1697747,0.7178,2.6074
1697858,0.7275,2.5195
1697969,0.6763,2.4292
1698080,0.6763,2.3291
1698191,0.6763,2.2412
1698302,0.6763,2.1509
1698413,0.6763,2.0410
1698524,0.6567,1.9604
1698635,0.6665,1.8530
1698746,0.6470,1.7529
1698857,0.6665,1.6431
1698968,0.6763,1.5137
1699079,0.6982,1.3843
1699190,0.6665,1.2744
1699301,0.6665,1.1353
1699412,0.6665,1.0156
1699523,0.6665,0.8765
1699634,0.6763,0.7373
1699745,0.6567,0.6177
1699856,0.6372,0.5176
1699967,0.6079,0.3882
1700078,0.6274,0.2881
1700189,0.6274,0.1904
1700300,0.6274,0.0806
1700411,0.6372,-0.0293
1700522,0.6079,-0.1294
1700633,0.6274,-0.2490
1700744,0.5981,-0.3467
1700855,0.6079,-0.4370
1700966,0.6079,-0.5664
1701077,0.5591,-0.6763
1701188,0.5884,-0.7666
1701299,0.5078,-0.8643
1701410,0.4688,-0.9448
1701521,0.4395,-1.0449
1701632,0.3296,-1.1548
1701743,0.2197,-1.2427
1701854,0.1099,-1.3232
1701965,0.0098,-1.4038
1702076,-0.1196,-1.4819
1702187,-0.2295,-1.5430
1702298,-0.2881,-1.5918
1702409,-0.3784,-1.6406
1702520,-0.4370,-1.6821
1702631,-0.5078,-1.7407
1702742,-0.5469,-1.7822
1702853,-0.5762,-1.8311
1702964,-0.6055,-1.8896
1703075,-0.6567,-1.9312
1703186,-0.6860,-2.0093
1703297,-0.7056,-2.0605
1703408,-0.7251,-2.1289
1703519,-0.7959,-2.1899
1703630,-0.7959,-2.2778
1703741,-0.8350,-2.3486
1703852,-0.8545,-2.4194
1703963,-0.9155,-2.4976
1704074,-0.9351,-2.5684
1704185,-0.9644,-2.6270
1704296,-0.9741,-2.6782
1704407,-1.0156,-2.7173
1704518,-1.0352,-2.7759
1704629,-1.0449,-2.8369
1704740,-1.0840,-2.9053
1704851,-1.1035,-2.9565
1704962,-1.1230,-3.0151
1705073,-1.1548,-3.0542
1705184,-1.1743,-3.1152
1705295,-1.2329,-3.1348
1705406,-1.2036,-3.1836
1705517,-1.2329,-3.2349
1705628,-1.2646,-3.2642
1705739,-1.2842,-3.2935
1705850,-1.3135,-3.3252
1705961,-1.3135,-3.3643
1706072,-1.3428,-3.3936
1706183,-1.3623,-3.4033
1706294,-1.4136,-3.4229
1706405,-1.4038,-3.4326
1706516,-1.4331,-3.4326
1706627,-1.4233,-3.4424
1706738,-1.4136,-3.4229
1706849,-1.4429,-3.4033
1706960,-1.4136,-3.3643
1707071,-1.4233,-3.2251
1707182,-1.4136,-3.1152
1707293,-1.4136,-3.0054
1707404,-1.4331,-2.9150
1707515,-1.4331,-2.8076
1707626,-1.4331,-2.7173
1707737,-1.3940,-2.6270
1707848,-1.4331,-2.5366
1707959,-1.4038,-2.4390
1708070,-1.4038,-2.3486
1708181,-1.4038,-2.2583
1708292,-1.4038,-2.1606
1708403,-1.4038,-2.0801
1708514,-1.4038,-1.9702
1708625,-1.3940,-1.8604
1708736,-1.3940,-1.7700
1708847,-1.3940,-1.6528
1708958,-1.4038,-1.5527
1709069,-1.3623,-1.4233
1709180,-1.3940,-1.3037
1709291,-1.4136,-1.1743
1709402,-1.3721,-1.0547
1709513,-1.3940,-0.9155
1709624,-1.3623,-0.7959
1709735,-1.3525,-0.6470
1709846,-1.3818,-0.5273
1709957,-1.3721,-0.4272
1710068,-1.3623,-0.3174
1710179,-1.3623,-0.2075
1710290,-1.3428,-0.1294
1710401,-1.3525,0.0000
1710512,-1.3428,0.1001
1710623,-1.3428,0.2295
1710734,-1.3232,0.3003
1710845,-1.3232,0.4297
1710956,-1.3428,0.5371
1711067,-1.3135,0.6470
1711178,-1.3037,0.7471
1711289,-1.2646,0.8374
1711400,-1.2036,0.9473
1711511,-1.1841,1.0449
1711622,-1.0840,1.1157
1711733,-0.9839,1.1938
1711844,-0.8862,1.2744
1711955,-0.7764,1.3452
1712066,-0.6470,1.4038
1712177,-0.5957,1.4844
1712288,-0.4761,1.5430
1712399,-0.4272,1.6040
1712510,-0.3784,1.6626
1712621,-0.3076,1.7017
1712732,-0.2686,1.7627
1712843,-0.2393,1.8115
1712954,-0.1978,1.8628
1713065,-0.1392,1.9312
1713176,-0.1294,1.9824
1713287,-0.0781,2.0410
1713398,-0.0488,2.1021
1713509,0.0000,2.1704
1713620,0.0195,2.2510
1713731,0.0610,2.3291
1713842,0.0903,2.4097
1713953,0.1001,2.5000
1714064,0.1294,2.5684
1714175,0.1709,2.6392
1714286,0.2100,2.6880
1714397,0.2197,2.7490
1714508,0.2197,2.8076
1714619,0.3003,2.8564
1714730,0.3394,2.9077
1714841,0.3394,2.9761
1714952,0.3979,3.0273
1715063,0.4175,3.0762
1715174,0.4395,3.1250
1715285,0.4590,3.1665
1715396,0.4883,3.1958
1715507,0.5176,3.2349
1715618,0.5371,3.2544
1715729,0.5591,3.2861
1715840,0.5884,3.3545
1715951,0.5981,3.3545
1716062,0.6274,3.3740
1716173,0.6274,3.3960
1716284,0.6665,3.4351
1716395,0.6763,3.4351
1716506,0.7080,3.4448
1716617,0.6982,3.4448
1716728,0.7080,3.4253
1716839,0.7080,3.4058
1716950,0.7080,3.3643
1717061,0.7080,3.2251
1717172,0.7178,3.1055
1717283,0.6982,3.0078
1717394,0.7080,2.8979
1717505,0.6982,2.8174
1717616,0.6982,2.7173
1717727,0.6982,2.6392
1717838,0.6763,2.5488
1717949,0.6763,2.4487
1718060,0.6885,2.3608
1718171,0.6885,2.2607
1718282,0.6665,2.1606
1718393,0.6885,2.0703
1718504,0.6470,1.9824
1718615,0.6763,1.8726
1718726,0.6885,1.7725
1718837,0.6763,1.6724
1718948,0.6982,1.5625
1719059,0.6567,1.4526
1719170,0.6665,1.3037
1719281,0.6470,1.1841
1719392,0.6885,1.0352
1719503,0.6567,0.9253
1719614,0.6372,0.7959
1719725,0.6177,0.6567
1719836,0.6470,0.5371
1719947,0.6372,0.4395
1720058,0.6177,0.3198
1720169,0.6470,0.2295
1720280,0.6470,0.1196
1720391,0.6372,0.0195
1720502,0.6177,-0.0879
1720613,0.6470,-0.1880
1720724,0.6274,-0.2881
1720835,0.6274,-0.4175
1720946,0.6177,-0.5371
1721057,0.5591,-0.6274
1721168,0.5688,-0.7471
1721279,0.5273,-0.8350
1721390,0.4883,-0.9351
1721501,0.4395,-1.0254
1721612,0.3394,-1.1230
1721723,0.2588,-1.2231
1721834,0.1294,-1.3037
1721945,0.0293,-1.3721
1722056,-0.0879,-1.4526
1722167,-0.2075,-1.5234
1722278,-0.2881,-1.5918
1722389,-0.3369,-1.6211
1722500,-0.4175,-1.6724
1722611,-0.4565,-1.7114
1722722,-0.5176,-1.7700
1722833,-0.5566,-1.8115
1722944,-0.6274,-1.8896
1723055,-0.6372,-1.9214
1723166,-0.6763,-1.9897
1723277,-0.7251,-2.0508
1723388,-0.7153,-2.1191
1723499,-0.7666,-2.1997
1723610,-0.7861,-2.2583
1723721,-0.8057,-2.3389
1723832,-0.8643,-2.4072
1723943,-0.8862,-2.4780
1724054,-0.9058,-2.5586
1724165,-0.9546,-2.6172
1724276,-0.9644,-2.6782
1724387,-0.9839,-2.7271
1724498,-1.0156,-2.7856
1724609,-1.0352,-2.8271
1724720,-1.0840,-2.8955
1724831,-1.0840,-2.9370
1724942,-1.1450,-3.0054
1725053,-1.1230,-3.0542
1725164,-1.1743,-3.0957
1725275,-1.1841,-3.1543
1725386,-1.2231,-3.1958
1725497,-1.2524,-3.2349
1725608,-1.2524,-3.2642
1725719,-1.2842,-3.2935
1725830,-1.3135,-3.3350
1725941,-1.3037,-3.3447
1726052,-1.3721,-3.3838
1726163,-1.3525,-3.4033
1726274,-1.3818,-3.4424
1726385,-1.4136,-3.4131
1726496,-1.4233,-3.4644
1726607,-1.4331,-3.4424
1726718,-1.4429,-3.4424
1726829,-1.4038,-3.4131
1726940,-1.4136,-3.3936
1727051,-1.4331,-3.2642
1727162,-1.4331,-3.1445
1727273,-1.4331,-3.0347
1727384,-1.4331,-2.9370
1727495,-1.4038,-2.8369
1727606,-1.4038,-2.7466
1727717,-1.4233,-2.6563
1727828,-1.4136,-2.5684
1727939,-1.4331,-2.4780
1728050,-1.4233,-2.3779
1728161,-1.4038,-2.2778
1728272,-1.4429,-2.2095
1728383,-1.3940,-2.1094
1728494,-1.4136,-1.9897
1728605,-1.3623,-1.8896
1728716,-1.3940,-1.8018
1728827,-1.3818,-1.6919
1728938,-1.3721,-1.5918
1729049,-1.3721,-1.4624
1729160,-1.3940,-1.3428
1729271,-1.4038,-1.2134
1729382,-1.3721,-1.0938
1729493,-1.3721,-0.9546
1729604,-1.4038,-0.8252
1729715,-1.3940,-0.6958
1729826,-1.3818,-0.5762
1729937,-1.3623,-0.4468
1730048,-1.3232,-0.3589
1730159,-1.3623,-0.2490
1730270,-1.3721,-0.1392
1730381,-1.3232,-0.0391
1730492,-1.3623,0.0708
1730603,-1.3330,0.1709
1730714,-1.3525,0.2783
1730825,-1.3525,0.3882
1730936,-1.3330,0.4980
1731047,-1.3330,0.6079
1731158,-1.2842,0.7178
1731269,-1.2646,0.8179
1731380,-1.2646,0.9155
1731491,-1.1646,1.0156
1731602,-1.1133,1.0864
1731713,-1.0254,1.1841
1731824,-0.8960,1.2646
1731935,-0.7959,1.3354
1732046,-0.7056,1.4038
1732157,-0.6274,1.4648
1732268,-0.5371,1.5234
1732379,-0.4370,1.5820
1732490,-0.3687,1.6431
1732601,-0.3271,1.6919
1732712,-0.2783,1.7432
1732823,-0.2295,1.8018
1732934,-0.1978,1.8530
1733045,-0.1489,1.9116
1733156,-0.1099,1.9727
1733267,-0.0879,2.0215
1733378,-0.0586,2.0801
1733489,-0.0195,2.1606
1733600,0.0098,2.2095
1733711,0.0610,2.2998
1733822,0.0708,2.3901
1733933,0.0903,2.5000
1734044,0.1196,2.5684
1734155,0.1587,2.6294
1734266,0.1807,2.6880
1734377,0.2393,2.7368
1734488,0.2393,2.7979
1734599,0.2490,2.8369
1734710,0.3296,2.9077
1734821,0.3296,2.9565
1734932,0.3784,3.0273
1735043,0.4175,3.0566
1735154,0.4297,3.0957
1735265,0.4395,3.1665
1735376,0.4980,3.1860
1735487,0.5273,3.2349
1735598,0.5273,3.2764
1735709,0.5688,3.2861
1735820,0.5884,3.3252
1735931,0.6079,3.3545
1736042,0.6372,3.3838
1736153,0.6372,3.4058
1736264,0.6567,3.4253
1736375,0.6763,3.4253
1736486,0.6982,3.4546
1736597,0.6885,3.4448
1736708,0.6982,3.4351
1736819,0.7080,3.4155
1736930,0.6982,3.3740
1737041,0.7373,3.2764
1737152,0.7080,3.1470
1737263,0.6982,3.0469
1737374,0.7080,2.9468
1737485,0.7275,2.8564
1737596,0.7178,2.7588
1737707,0.6982,2.6489
1737818,0.7080,2.5684
1737929,0.6763,2.4683
1738040,0.7080,2.3804
1738151,0.6885,2.2998
1738262,0.6763,2.2095
1738373,0.6665,2.1216
1738484,0.7178,2.0117
1738595,0.6763,1.9116
1738706,0.6885,1.8115
1738817,0.6763,1.6919
1738928,0.6567,1.6040
1739039,0.6665,1.4648
1739150,0.6567,1.3354
1739261,0.6470,1.2158
1739372,0.6470,1.0864
1739483,0.6372,0.9570
1739594,0.6982,0.8179
1739705,0.6665,0.6982
1739816,0.6274,0.5786
1739927,0.6372,0.4785
1740038,0.6177,0.3589
1740149,0.6177,0.2490
1740260,0.6177,0.1392
1740371,0.6470,0.0293
1740482,0.6372,-0.0684
1740593,0.6470,-0.1587
1740704,0.6274,-0.2783
1740815,0.6372,-0.3882
1740926,0.5786,-0.4980
1741037,0.6079,-0.6055
1741148,0.5884,-0.6958
1741259,0.5688,-0.8057
1741370,0.5078,-0.9058
1741481,0.4688,-1.0059
1741592,0.3882,-1.0938
1741703,0.3101,-1.1841
1741814,0.1587,-1.2744
1741925,0.0708,-1.3623
1742036,-0.0488,-1.4331
1742147,-0.1685,-1.4917
1742258,-0.2881,-1.5723
1742369,-0.3467,-1.6113
1742480,-0.3882,-1.6821
1742591,-0.4468,-1.7114
1742702,-0.4761,-1.7505
1742813,-0.5273,-1.8115
1742924,-0.5957,-1.8701
1743035,-0.6274,-1.9214
1743146,-0.6763,-1.9897
1743257,-0.7056,-2.0410
1743368,-0.7349,-2.0898
1743479,-0.7666,-2.1704
1743590,-0.7861,-2.2290
1743701,-0.8057,-2.3096
1743812,-0.8545,-2.3877
1743923,-0.8960,-2.4683
1744034,-0.8960,-2.5366
1744145,-0.9155,-2.5977
1744256,-0.9741,-2.6563
1744367,-0.9937,-2.7075
1744478,-1.0059,-2.7759
1744589,-1.0449,-2.8174
1744700,-1.0352,-2.8760
1744811,-1.1133,-2.9248
1744922,-1.1133,-2.9858
1745033,-1.1450,-3.0347
1745144,-1.1646,-3.0957
1745255,-1.1938,-3.1152
1745366,-1.1938,-3.1738
1745477,-1.2231,-3.2153
1745588,-1.2744,-3.2544
1745699,-1.2744,-3.2935
1745810,-1.3232,-3.3350
1745921,-1.3232,-3.3643
1746032,-1.3330,-3.3740
1746143,-1.3525,-3.3936
1746254,-1.3818,-3.4229
1746365,-1.3721,-3.4131
1746476,-1.4136,-3.4326
1746587,-1.4136,-3.4326
1746698,-1.4038,-3.4424
1746809,-1.4136,-3.4326
1746920,-1.4331,-3.3936
1747031,-1.4526,-3.3032
1747142,-1.4331,-3.1836
1747253,-1.4429,-3.0762
1747364,-1.4429,-2.9761
1747475,-1.4331,-2.8662
1747586,-1.4526,-2.7759
1747697,-1.4526,-2.6660
1747808,-1.4331,-2.5977
1747919,-1.4429,-2.5073
1748030,-1.3940,-2.4072
1748141,-1.4038,-2.3096
1748252,-1.3940,-2.2095
1748363,-1.4233,-2.1191
1748474,-1.4038,-2.0288
1748585,-1.3940,-1.9312
1748696,-1.4136,-1.8311
1748807,-1.4233,-1.7212
1748918,-1.3818,-1.6211
1749029,-1.3940,-1.5015
1749140,-1.3940,-1.3721
1749251,-1.4038,-1.2524
1749362,-1.3940,-1.1230
1749473,-1.4038,-0.9839
1749584,-1.3721,-0.8765
1749695,-1.3940,-0.7349
1749806,-1.3721,-0.6372
1749917,-1.3940,-0.4883
1750028,-1.3940,-0.3882
1750139,-1.4136,-0.2783
1750250,-1.3525,-0.1685
1750361,-1.3623,-0.0684
1750472,-1.3525,0.0513
1750583,-1.3623,0.1392
1750694,-1.3330,0.2588
1750805,-1.3525,0.3394
1750916,-1.3135,0.4688
1751027,-1.3330,0.5786
1751138,-1.2842,0.6665
1751249,-1.3037,0.7861
1751360,-1.2744,0.8667
1751471,-1.2231,0.9766
